Pollutants
	city: Ciudad de M&eacute;xico,averages ps
	cityCode: MEX
	country: M&eacute;xico
	mesurementAgency: SIMAT
	URL: http://www.aire.df.gob.mx
	timeStamp: 2022/01/01 al 2022/11/11
	average_interval: 001h
	date,"id_station",id_parameter,value,unit
01/07/2022,MER,PM2.5,24,2
01/07/2022,NEZ,PM10,30,2
01/07/2022,NEZ,PM2.5,16,2
01/07/2022,PED,PM10,29,2
01/07/2022,PED,PM2.5,21,2
01/07/2022,SAG,PM10,39,2
01/07/2022,SAG,PM2.5,21,2
01/07/2022,SFE,PM10,33,2
01/07/2022,SFE,PM2.5,23,2
01/07/2022,TAH,PM10,33,2
01/07/2022,TLI,PM10,44,2
01/07/2022,UAX,PM2.5,17,2
01/07/2022,UIZ,PM10,32,2
01/07/2022,UIZ,PM2.5,20,2
01/07/2022,VIF,PM10,51,2
01/07/2022,MPA,PM10,25,2
01/07/2022,MPA,PM2.5,15,2
01/07/2022,BJU,PM10,30,2
01/07/2022,BJU,PM2.5,22,2
01/07/2022,INN,PM10,21,2
01/07/2022,INN,PM2.5,16,2
01/07/2022,FAR,PM2.5,18,2
02/07/2022,ACO,PM10,42,2
02/07/2022,AJU,PM2.5,13,2
02/07/2022,ATI,PM10,27,2
02/07/2022,MON,PM2.5,16,2
02/07/2022,CHO,PM10,33,2
02/07/2022,CUA,PM10,24,2
02/07/2022,CUT,PM10,40,2
02/07/2022,IZT,PM10,32,2
02/07/2022,MER,PM10,38,2
02/07/2022,MER,PM2.5,24,2
02/07/2022,NEZ,PM10,38,2
02/07/2022,NEZ,PM2.5,22,2
02/07/2022,PED,PM10,25,2
02/07/2022,PED,PM2.5,18,2
02/07/2022,SAG,PM10,39,2
02/07/2022,SAG,PM2.5,21,2
02/07/2022,SFE,PM10,28,2
02/07/2022,SFE,PM2.5,17,2
02/07/2022,TAH,PM10,30,2
02/07/2022,TLA,PM10,39,2
02/07/2022,TLA,PM2.5,21,2
02/07/2022,TLI,PM10,42,2
02/07/2022,UAX,PM2.5,17,2
02/07/2022,UIZ,PM10,41,2
02/07/2022,UIZ,PM2.5,26,2
02/07/2022,VIF,PM10,44,2
02/07/2022,MPA,PM10,25,2
02/07/2022,MPA,PM2.5,17,2
02/07/2022,BJU,PM10,28,2
02/07/2022,BJU,PM2.5,19,2
02/07/2022,INN,PM10,16,2
02/07/2022,INN,PM2.5,12,2
02/07/2022,FAR,PM2.5,16,2
03/07/2022,ACO,PM10,33,2
03/07/2022,AJU,PM2.5,12,2
03/07/2022,ATI,PM10,22,2
03/07/2022,MON,PM2.5,13,2
03/07/2022,CHO,PM10,27,2
03/07/2022,CUA,PM10,20,2
03/07/2022,IZT,PM10,26,2
03/07/2022,MER,PM10,27,2
03/07/2022,MER,PM2.5,16,2
03/07/2022,NEZ,PM10,28,2
03/07/2022,NEZ,PM2.5,13,2
03/07/2022,PED,PM10,21,2
03/07/2022,PED,PM2.5,15,2
03/07/2022,SAG,PM10,32,2
03/07/2022,SAG,PM2.5,14,2
03/07/2022,SFE,PM10,23,2
03/07/2022,SFE,PM2.5,16,2
03/07/2022,TAH,PM10,24,2
03/07/2022,TLI,PM10,36,2
03/07/2022,UAX,PM2.5,17,2
03/07/2022,UIZ,PM10,29,2
03/07/2022,UIZ,PM2.5,18,2
03/07/2022,VIF,PM10,31,2
03/07/2022,BJU,PM10,23,2
03/07/2022,BJU,PM2.5,17,2
03/07/2022,INN,PM10,19,2
03/07/2022,INN,PM2.5,14,2
03/07/2022,FAR,PM2.5,14,2
04/07/2022,ACO,PM10,18,2
04/07/2022,ATI,PM10,17,2
04/07/2022,MON,PM2.5,13,2
04/07/2022,CHO,PM10,27,2
04/07/2022,CUA,PM10,19,2
04/07/2022,CUT,PM10,28,2
04/07/2022,IZT,PM10,19,2
04/07/2022,MER,PM10,18,2
04/07/2022,MER,PM2.5,8,2
04/07/2022,NEZ,PM10,22,2
04/07/2022,NEZ,PM2.5,6,2
04/07/2022,PED,PM10,20,2
04/07/2022,PED,PM2.5,11,2
04/07/2022,SFE,PM10,20,2
04/07/2022,SFE,PM2.5,11,2
04/07/2022,TAH,PM10,22,2
04/07/2022,TLI,PM10,24,2
04/07/2022,UAX,PM2.5,10,2
04/07/2022,UIZ,PM10,21,2
04/07/2022,UIZ,PM2.5,9,2
04/07/2022,VIF,PM10,23,2
04/07/2022,BJU,PM10,17,2
04/07/2022,BJU,PM2.5,9,2
04/07/2022,INN,PM10,14,2
04/07/2022,INN,PM2.5,9,2
04/07/2022,FAR,PM2.5,7,2
05/07/2022,ATI,PM10,24,2
05/07/2022,MON,PM2.5,13,2
05/07/2022,CHO,PM10,25,2
05/07/2022,CUA,PM10,14,2
05/07/2022,CUT,PM10,31,2
05/07/2022,IZT,PM10,18,2
05/07/2022,MER,PM10,20,2
05/07/2022,MER,PM2.5,10,2
05/07/2022,NEZ,PM10,24,2
05/07/2022,NEZ,PM2.5,8,2
05/07/2022,SAG,PM10,33,2
05/07/2022,SAG,PM2.5,11,2
05/07/2022,SFE,PM10,15,2
05/07/2022,SFE,PM2.5,9,2
05/07/2022,TAH,PM10,26,2
05/07/2022,TLI,PM10,35,2
05/07/2022,UAX,PM2.5,10,2
05/07/2022,UIZ,PM10,23,2
05/07/2022,UIZ,PM2.5,11,2
05/07/2022,VIF,PM10,34,2
05/07/2022,MPA,PM10,18,2
05/07/2022,MPA,PM2.5,9,2
05/07/2022,BJU,PM10,15,2
05/07/2022,BJU,PM2.5,9,2
05/07/2022,INN,PM10,11,2
05/07/2022,INN,PM2.5,7,2
05/07/2022,FAR,PM2.5,10,2
06/07/2022,AJU,PM2.5,17,2
06/07/2022,ATI,PM10,36,2
06/07/2022,CAM,PM10,45,2
06/07/2022,CAM,PM2.5,24,2
06/07/2022,MON,PM2.5,19,2
06/07/2022,CHO,PM10,45,2
06/07/2022,CUA,PM10,29,2
06/07/2022,CUT,PM10,33,2
06/07/2022,IZT,PM10,33,2
06/07/2022,MER,PM10,38,2
06/07/2022,MER,PM2.5,23,2
06/07/2022,NEZ,PM10,35,2
06/07/2022,NEZ,PM2.5,19,2
06/07/2022,PED,PM10,31,2
06/07/2022,PED,PM2.5,20,2
06/07/2022,SAG,PM10,38,2
06/07/2022,SAG,PM2.5,16,2
06/07/2022,SFE,PM10,32,2
06/07/2022,SFE,PM2.5,18,2
06/07/2022,TAH,PM10,36,2
06/07/2022,TLI,PM10,40,2
06/07/2022,UAX,PM2.5,19,2
06/07/2022,UIZ,PM10,41,2
06/07/2022,UIZ,PM2.5,23,2
06/07/2022,VIF,PM10,40,2
06/07/2022,MPA,PM10,36,2
06/07/2022,MPA,PM2.5,24,2
06/07/2022,BJU,PM10,34,2
06/07/2022,BJU,PM2.5,23,2
06/07/2022,INN,PM10,22,2
06/07/2022,INN,PM2.5,14,2
06/07/2022,FAR,PM2.5,17,2
07/07/2022,AJU,PM2.5,13,2
07/07/2022,ATI,PM10,31,2
07/07/2022,CAM,PM10,33,2
07/07/2022,CAM,PM2.5,19,2
07/07/2022,MON,PM2.5,14,2
07/07/2022,CHO,PM10,35,2
07/07/2022,CUA,PM10,23,2
07/07/2022,CUT,PM10,32,2
07/07/2022,IZT,PM10,26,2
07/07/2022,MER,PM10,31,2
07/07/2022,MER,PM2.5,18,2
07/07/2022,NEZ,PM10,25,2
07/07/2022,PED,PM10,23,2
07/07/2022,PED,PM2.5,15,2
07/07/2022,SAG,PM10,33,2
07/07/2022,SAG,PM2.5,16,2
07/07/2022,SFE,PM10,24,2
07/07/2022,SFE,PM2.5,15,2
07/07/2022,TAH,PM10,26,2
07/07/2022,TLI,PM10,37,2
07/07/2022,UAX,PM2.5,15,2
07/07/2022,UIZ,PM10,27,2
07/07/2022,UIZ,PM2.5,15,2
07/07/2022,VIF,PM10,36,2
07/07/2022,MPA,PM10,22,2
07/07/2022,MPA,PM2.5,13,2
07/07/2022,BJU,PM10,24,2
07/07/2022,BJU,PM2.5,16,2
07/07/2022,INN,PM10,20,2
07/07/2022,INN,PM2.5,14,2
07/07/2022,FAR,PM2.5,14,2
08/07/2022,AJU,PM2.5,14,2
08/07/2022,ATI,PM10,26,2
08/07/2022,CAM,PM10,34,2
08/07/2022,CAM,PM2.5,21,2
08/07/2022,MON,PM2.5,12,2
08/07/2022,CHO,PM10,29,2
08/07/2022,CUA,PM10,22,2
08/07/2022,CUT,PM10,33,2
08/07/2022,IZT,PM10,24,2
08/07/2022,MER,PM10,28,2
08/07/2022,MER,PM2.5,17,2
08/07/2022,NEZ,PM10,25,2
08/07/2022,PED,PM10,26,2
08/07/2022,PED,PM2.5,18,2
08/07/2022,SAG,PM10,28,2
08/07/2022,SAG,PM2.5,12,2
08/07/2022,SFE,PM10,25,2
08/07/2022,SFE,PM2.5,16,2
08/07/2022,TAH,PM10,24,2
08/07/2022,TLI,PM10,35,2
08/07/2022,UAX,PM2.5,15,2
08/07/2022,UIZ,PM10,28,2
08/07/2022,UIZ,PM2.5,17,2
08/07/2022,VIF,PM10,31,2
08/07/2022,MPA,PM10,28,2
08/07/2022,MPA,PM2.5,20,2
08/07/2022,BJU,PM10,25,2
08/07/2022,BJU,PM2.5,17,2
08/07/2022,INN,PM10,18,2
08/07/2022,INN,PM2.5,13,2
08/07/2022,FAR,PM2.5,11,2
09/07/2022,AJU,PM2.5,13,2
09/07/2022,ATI,PM10,23,2
09/07/2022,CAM,PM10,29,2
09/07/2022,CAM,PM2.5,14,2
09/07/2022,MON,PM2.5,13,2
09/07/2022,CHO,PM10,30,2
09/07/2022,CUA,PM10,23,2
09/07/2022,FAC,PM10,30,2
09/07/2022,IZT,PM10,24,2
09/07/2022,MER,PM10,27,2
09/07/2022,MER,PM2.5,15,2
09/07/2022,NEZ,PM10,26,2
09/07/2022,NEZ,PM2.5,13,2
09/07/2022,PED,PM10,23,2
09/07/2022,PED,PM2.5,14,2
09/07/2022,SFE,PM10,23,2
09/07/2022,SFE,PM2.5,14,2
09/07/2022,TAH,PM10,24,2
09/07/2022,TLI,PM10,30,2
09/07/2022,UAX,PM2.5,14,2
09/07/2022,UIZ,PM10,29,2
09/07/2022,UIZ,PM2.5,15,2
09/07/2022,VIF,PM10,31,2
09/07/2022,MPA,PM10,26,2
09/07/2022,MPA,PM2.5,16,2
09/07/2022,BJU,PM10,23,2
09/07/2022,BJU,PM2.5,14,2
09/07/2022,INN,PM10,20,2
09/07/2022,INN,PM2.5,13,2
09/07/2022,FAR,PM2.5,11,2
10/07/2022,AJU,PM2.5,14,2
10/07/2022,ATI,PM10,20,2
10/07/2022,CAM,PM10,28,2
10/07/2022,CAM,PM2.5,17,2
10/07/2022,MON,PM2.5,14,2
10/07/2022,CHO,PM10,30,2
10/07/2022,CUA,PM10,20,2
10/07/2022,FAC,PM10,26,2
10/07/2022,IZT,PM10,27,2
10/07/2022,MER,PM10,27,2
10/07/2022,MER,PM2.5,16,2
10/07/2022,NEZ,PM10,25,2
10/07/2022,NEZ,PM2.5,17,2
10/07/2022,PED,PM10,24,2
10/07/2022,PED,PM2.5,17,2
10/07/2022,SFE,PM10,20,2
10/07/2022,SFE,PM2.5,13,2
10/07/2022,TAH,PM10,29,2
10/07/2022,TLI,PM10,28,2
10/07/2022,UAX,PM2.5,15,2
10/07/2022,UIZ,PM10,28,2
10/07/2022,UIZ,PM2.5,17,2
10/07/2022,VIF,PM10,31,2
10/07/2022,MPA,PM10,31,2
10/07/2022,MPA,PM2.5,20,2
10/07/2022,BJU,PM10,22,2
10/07/2022,BJU,PM2.5,15,2
10/07/2022,INN,PM10,16,2
10/07/2022,INN,PM2.5,10,2
10/07/2022,FAR,PM2.5,14,2
11/07/2022,AJU,PM2.5,11,2
11/07/2022,ATI,PM10,26,2
11/07/2022,CAM,PM10,37,2
11/07/2022,CAM,PM2.5,23,2
11/07/2022,MON,PM2.5,17,2
11/07/2022,CHO,PM10,27,2
11/07/2022,CUA,PM10,21,2
11/07/2022,FAC,PM10,36,2
11/07/2022,IZT,PM10,27,2
11/07/2022,MER,PM10,34,2
11/07/2022,MER,PM2.5,20,2
11/07/2022,NEZ,PM10,33,2
11/07/2022,NEZ,PM2.5,21,2
11/07/2022,PED,PM10,22,2
11/07/2022,PED,PM2.5,16,2
11/07/2022,SFE,PM10,21,2
11/07/2022,SFE,PM2.5,13,2
11/07/2022,TAH,PM10,21,2
11/07/2022,TLI,PM10,39,2
11/07/2022,UAX,PM2.5,15,2
11/07/2022,UIZ,PM10,30,2
11/07/2022,UIZ,PM2.5,19,2
11/07/2022,VIF,PM10,49,2
11/07/2022,MPA,PM10,25,2
11/07/2022,MPA,PM2.5,17,2
11/07/2022,BJU,PM10,25,2
11/07/2022,BJU,PM2.5,18,2
11/07/2022,INN,PM10,17,2
11/07/2022,INN,PM2.5,13,2
11/07/2022,FAR,PM2.5,16,2
12/07/2022,AJU,PM2.5,14,2
12/07/2022,ATI,PM10,27,2
12/07/2022,MON,PM2.5,15,2
12/07/2022,CHO,PM10,32,2
12/07/2022,CUA,PM10,22,2
12/07/2022,FAC,PM10,33,2
12/07/2022,IZT,PM10,26,2
12/07/2022,MER,PM10,45,2
12/07/2022,MER,PM2.5,26,2
12/07/2022,NEZ,PM10,30,2
12/07/2022,NEZ,PM2.5,18,2
12/07/2022,PED,PM10,28,2
12/07/2022,PED,PM2.5,17,2
12/07/2022,SAG,PM10,43,2
12/07/2022,SAG,PM2.5,18,2
12/07/2022,SFE,PM10,24,2
12/07/2022,SFE,PM2.5,13,2
12/07/2022,TAH,PM10,29,2
12/07/2022,TLI,PM10,43,2
12/07/2022,UAX,PM2.5,15,2
12/07/2022,UIZ,PM10,32,2
12/07/2022,UIZ,PM2.5,18,2
12/07/2022,VIF,PM10,48,2
12/07/2022,MPA,PM10,27,2
12/07/2022,MPA,PM2.5,19,2
12/07/2022,BJU,PM10,27,2
12/07/2022,BJU,PM2.5,17,2
12/07/2022,INN,PM10,18,2
12/07/2022,INN,PM2.5,11,2
12/07/2022,FAR,PM2.5,15,2
13/07/2022,AJU,PM2.5,10,2
13/07/2022,ATI,PM10,30,2
13/07/2022,CAM,PM10,38,2
13/07/2022,CAM,PM2.5,23,2
13/07/2022,MON,PM2.5,16,2
13/07/2022,CHO,PM10,30,2
13/07/2022,CUA,PM10,24,2
13/07/2022,CUT,PM10,47,2
13/07/2022,FAC,PM10,35,2
13/07/2022,IZT,PM10,30,2
13/07/2022,MER,PM10,41,2
13/07/2022,MER,PM2.5,23,2
13/07/2022,NEZ,PM10,28,2
13/07/2022,NEZ,PM2.5,17,2
13/07/2022,PED,PM10,24,2
13/07/2022,PED,PM2.5,16,2
13/07/2022,SAG,PM10,39,2
13/07/2022,SAG,PM2.5,16,2
13/07/2022,SFE,PM10,27,2
13/07/2022,SFE,PM2.5,17,2
13/07/2022,TAH,PM10,23,2
13/07/2022,TLI,PM10,41,2
13/07/2022,UAX,PM2.5,15,2
13/07/2022,UIZ,PM10,34,2
13/07/2022,UIZ,PM2.5,19,2
13/07/2022,MPA,PM10,25,2
13/07/2022,MPA,PM2.5,16,2
13/07/2022,BJU,PM10,24,2
13/07/2022,BJU,PM2.5,16,2
13/07/2022,INN,PM10,18,2
13/07/2022,INN,PM2.5,14,2
13/07/2022,FAR,PM2.5,14,2
14/07/2022,ACO,PM10,17,2
14/07/2022,ATI,PM10,18,2
14/07/2022,CAM,PM10,28,2
14/07/2022,CAM,PM2.5,16,2
14/07/2022,MON,PM2.5,11,2
14/07/2022,CUA,PM10,15,2
14/07/2022,CUT,PM10,26,2
14/07/2022,FAC,PM10,23,2
14/07/2022,IZT,PM10,26,2
14/07/2022,MER,PM10,31,2
14/07/2022,MER,PM2.5,20,2
14/07/2022,NEZ,PM10,19,2
14/07/2022,NEZ,PM2.5,13,2
14/07/2022,PED,PM10,19,2
14/07/2022,PED,PM2.5,14,2
14/07/2022,SAG,PM10,21,2
14/07/2022,SAG,PM2.5,11,2
14/07/2022,SFE,PM10,18,2
14/07/2022,SFE,PM2.5,11,2
14/07/2022,TAH,PM10,18,2
14/07/2022,TLI,PM10,28,2
14/07/2022,UAX,PM2.5,12,2
14/07/2022,UIZ,PM10,21,2
14/07/2022,UIZ,PM2.5,12,2
14/07/2022,MPA,PM10,21,2
14/07/2022,MPA,PM2.5,15,2
14/07/2022,BJU,PM10,19,2
14/07/2022,BJU,PM2.5,13,2
14/07/2022,INN,PM10,13,2
14/07/2022,INN,PM2.5,9,2
14/07/2022,FAR,PM2.5,8,2
15/07/2022,ACO,PM10,23,2
15/07/2022,AJU,PM2.5,10,2
15/07/2022,ATI,PM10,19,2
15/07/2022,CAM,PM10,32,2
15/07/2022,CAM,PM2.5,19,2
15/07/2022,MON,PM2.5,15,2
15/07/2022,CHO,PM10,24,2
15/07/2022,CUA,PM10,18,2
15/07/2022,CUT,PM10,21,2
15/07/2022,FAC,PM10,24,2
15/07/2022,IZT,PM10,23,2
15/07/2022,MER,PM10,33,2
15/07/2022,MER,PM2.5,20,2
15/07/2022,NEZ,PM10,23,2
15/07/2022,NEZ,PM2.5,15,2
15/07/2022,PED,PM10,22,2
15/07/2022,PED,PM2.5,16,2
15/07/2022,SFE,PM10,24,2
15/07/2022,SFE,PM2.5,16,2
15/07/2022,TAH,PM10,19,2
15/07/2022,TLA,PM10,30,2
15/07/2022,TLA,PM2.5,15,2
15/07/2022,TLI,PM10,29,2
15/07/2022,UAX,PM2.5,13,2
15/07/2022,UIZ,PM10,26,2
15/07/2022,UIZ,PM2.5,16,2
15/07/2022,VIF,PM10,24,2
15/07/2022,MPA,PM10,28,2
15/07/2022,MPA,PM2.5,20,2
15/07/2022,BJU,PM10,24,2
15/07/2022,BJU,PM2.5,17,2
15/07/2022,INN,PM10,16,2
15/07/2022,INN,PM2.5,12,2
15/07/2022,FAR,PM2.5,12,2
16/07/2022,ACO,PM10,22,2
16/07/2022,AJU,PM2.5,7,2
16/07/2022,ATI,PM10,23,2
16/07/2022,CAM,PM10,26,2
16/07/2022,CAM,PM2.5,16,2
16/07/2022,MON,PM2.5,14,2
16/07/2022,CHO,PM10,23,2
16/07/2022,CUA,PM10,15,2
16/07/2022,CUT,PM10,19,2
16/07/2022,FAC,PM10,22,2
16/07/2022,IZT,PM10,18,2
16/07/2022,MER,PM10,27,2
16/07/2022,MER,PM2.5,18,2
16/07/2022,NEZ,PM10,22,2
16/07/2022,NEZ,PM2.5,15,2
16/07/2022,PED,PM10,16,2
16/07/2022,PED,PM2.5,11,2
16/07/2022,SFE,PM10,17,2
16/07/2022,SFE,PM2.5,10,2
16/07/2022,TAH,PM10,18,2
16/07/2022,TLA,PM10,38,2
16/07/2022,TLA,PM2.5,21,2
16/07/2022,TLI,PM10,27,2
16/07/2022,UAX,PM2.5,12,2
16/07/2022,UIZ,PM10,21,2
16/07/2022,UIZ,PM2.5,14,2
16/07/2022,VIF,PM10,24,2
16/07/2022,BJU,PM10,18,2
16/07/2022,BJU,PM2.5,13,2
16/07/2022,INN,PM10,12,2
16/07/2022,INN,PM2.5,8,2
16/07/2022,FAR,PM2.5,12,2
17/07/2022,ACO,PM10,29,2
17/07/2022,AJU,PM2.5,12,2
17/07/2022,ATI,PM10,20,2
17/07/2022,CAM,PM10,24,2
17/07/2022,CAM,PM2.5,12,2
17/07/2022,MON,PM2.5,15,2
17/07/2022,CHO,PM10,30,2
17/07/2022,CUA,PM10,18,2
17/07/2022,CUT,PM10,24,2
17/07/2022,FAC,PM10,24,2
17/07/2022,IZT,PM10,28,2
17/07/2022,MER,PM10,31,2
17/07/2022,MER,PM2.5,18,2
17/07/2022,NEZ,PM10,23,2
17/07/2022,NEZ,PM2.5,15,2
17/07/2022,PED,PM10,18,2
17/07/2022,PED,PM2.5,11,2
17/07/2022,SFE,PM10,19,2
17/07/2022,SFE,PM2.5,12,2
17/07/2022,TAH,PM10,23,2
17/07/2022,TLA,PM10,29,2
17/07/2022,TLA,PM2.5,17,2
17/07/2022,TLI,PM10,28,2
17/07/2022,UAX,PM2.5,14,2
17/07/2022,UIZ,PM10,25,2
17/07/2022,UIZ,PM2.5,14,2
17/07/2022,VIF,PM10,33,2
17/07/2022,MPA,PM10,28,2
17/07/2022,MPA,PM2.5,14,2
17/07/2022,BJU,PM10,20,2
17/07/2022,BJU,PM2.5,14,2
17/07/2022,INN,PM10,18,2
17/07/2022,INN,PM2.5,12,2
17/07/2022,FAR,PM2.5,12,2
18/07/2022,ACO,PM10,30,2
18/07/2022,AJU,PM2.5,15,2
18/07/2022,ATI,PM10,20,2
18/07/2022,CAM,PM10,44,2
18/07/2022,CAM,PM2.5,26,2
18/07/2022,CUA,PM10,23,2
18/07/2022,CUT,PM10,29,2
18/07/2022,FAC,PM10,25,2
18/07/2022,IZT,PM10,29,2
18/07/2022,MER,PM10,50,2
18/07/2022,MER,PM2.5,32,2
18/07/2022,NEZ,PM10,36,2
18/07/2022,NEZ,PM2.5,24,2
18/07/2022,PED,PM10,29,2
18/07/2022,PED,PM2.5,20,2
18/07/2022,SFE,PM10,26,2
18/07/2022,SFE,PM2.5,16,2
18/07/2022,TAH,PM10,32,2
18/07/2022,TLA,PM10,41,2
18/07/2022,TLA,PM2.5,21,2
18/07/2022,TLI,PM10,42,2
18/07/2022,UAX,PM2.5,18,2
18/07/2022,UIZ,PM10,42,2
18/07/2022,UIZ,PM2.5,28,2
18/07/2022,VIF,PM10,36,2
18/07/2022,MPA,PM10,51,2
18/07/2022,MPA,PM2.5,37,2
18/07/2022,BJU,PM10,34,2
18/07/2022,BJU,PM2.5,25,2
18/07/2022,INN,PM10,16,2
18/07/2022,INN,PM2.5,10,2
18/07/2022,FAR,PM2.5,16,2
19/07/2022,ACO,PM10,36,2
19/07/2022,AJU,PM2.5,14,2
19/07/2022,ATI,PM10,28,2
19/07/2022,CAM,PM10,39,2
19/07/2022,CAM,PM2.5,21,2
19/07/2022,CHO,PM10,40,2
19/07/2022,CUA,PM10,26,2
19/07/2022,CUT,PM10,46,2
19/07/2022,FAC,PM10,34,2
19/07/2022,IZT,PM10,32,2
19/07/2022,MER,PM10,48,2
19/07/2022,MER,PM2.5,31,2
19/07/2022,NEZ,PM10,43,2
19/07/2022,NEZ,PM2.5,25,2
19/07/2022,PED,PM10,27,2
19/07/2022,PED,PM2.5,18,2
19/07/2022,SFE,PM10,27,2
19/07/2022,SFE,PM2.5,16,2
19/07/2022,TAH,PM10,31,2
19/07/2022,TLA,PM10,37,2
19/07/2022,TLA,PM2.5,18,2
19/07/2022,TLI,PM10,39,2
19/07/2022,UAX,PM2.5,17,2
19/07/2022,UIZ,PM10,41,2
19/07/2022,UIZ,PM2.5,24,2
19/07/2022,VIF,PM10,44,2
19/07/2022,MPA,PM10,30,2
19/07/2022,MPA,PM2.5,20,2
19/07/2022,BJU,PM10,31,2
19/07/2022,BJU,PM2.5,21,2
19/07/2022,FAR,PM2.5,19,2
20/07/2022,ACO,PM10,31,2
20/07/2022,ATI,PM10,27,2
20/07/2022,CAM,PM10,35,2
20/07/2022,CAM,PM2.5,15,2
20/07/2022,CHO,PM10,34,2
20/07/2022,CUA,PM10,23,2
20/07/2022,CUT,PM10,41,2
20/07/2022,FAC,PM10,27,2
20/07/2022,IZT,PM10,23,2
20/07/2022,MER,PM10,39,2
20/07/2022,MER,PM2.5,20,2
20/07/2022,NEZ,PM10,24,2
20/07/2022,NEZ,PM2.5,11,2
20/07/2022,SFE,PM10,22,2
20/07/2022,SFE,PM2.5,12,2
20/07/2022,TAH,PM10,24,2
20/07/2022,TLA,PM10,40,2
20/07/2022,TLA,PM2.5,17,2
20/07/2022,TLI,PM10,35,2
20/07/2022,UAX,PM2.5,13,2
20/07/2022,UIZ,PM10,31,2
20/07/2022,UIZ,PM2.5,14,2
20/07/2022,VIF,PM10,39,2
20/07/2022,MPA,PM10,20,2
20/07/2022,MPA,PM2.5,10,2
20/07/2022,BJU,PM10,25,2
20/07/2022,BJU,PM2.5,14,2
20/07/2022,FAR,PM2.5,12,2
21/07/2022,ACO,PM10,32,2
21/07/2022,ATI,PM10,25,2
21/07/2022,CAM,PM10,41,2
21/07/2022,CAM,PM2.5,18,2
21/07/2022,MON,PM2.5,18,2
21/07/2022,CHO,PM10,40,2
21/07/2022,CUA,PM10,25,2
21/07/2022,CUT,PM10,40,2
21/07/2022,FAC,PM10,36,2
21/07/2022,IZT,PM10,27,2
21/07/2022,MER,PM10,42,2
21/07/2022,MER,PM2.5,18,2
21/07/2022,NEZ,PM10,37,2
21/07/2022,NEZ,PM2.5,17,2
21/07/2022,PED,PM10,25,2
21/07/2022,PED,PM2.5,13,2
21/07/2022,SFE,PM10,24,2
21/07/2022,SFE,PM2.5,11,2
21/07/2022,TAH,PM10,34,2
21/07/2022,TLA,PM10,38,2
21/07/2022,TLA,PM2.5,14,2
21/07/2022,TLI,PM10,44,2
21/07/2022,UAX,PM2.5,13,2
21/07/2022,UIZ,PM10,37,2
21/07/2022,UIZ,PM2.5,15,2
21/07/2022,VIF,PM10,45,2
21/07/2022,MPA,PM10,29,2
21/07/2022,MPA,PM2.5,15,2
21/07/2022,BJU,PM10,25,2
21/07/2022,BJU,PM2.5,12,2
21/07/2022,FAR,PM2.5,14,2
22/07/2022,ACO,PM10,39,2
22/07/2022,AJU,PM2.5,16,2
22/07/2022,ATI,PM10,31,2
22/07/2022,CAM,PM10,47,2
22/07/2022,CAM,PM2.5,21,2
22/07/2022,MON,PM2.5,20,2
22/07/2022,CHO,PM10,39,2
22/07/2022,CUA,PM10,35,2
22/07/2022,FAC,PM10,41,2
22/07/2022,IZT,PM10,38,2
22/07/2022,MER,PM10,52,2
22/07/2022,MER,PM2.5,25,2
22/07/2022,NEZ,PM10,38,2
22/07/2022,NEZ,PM2.5,18,2
22/07/2022,PED,PM10,33,2
22/07/2022,PED,PM2.5,19,2
22/07/2022,SFE,PM10,34,2
22/07/2022,SFE,PM2.5,19,2
22/07/2022,TAH,PM10,38,2
22/07/2022,TLA,PM10,46,2
22/07/2022,TLA,PM2.5,18,2
22/07/2022,TLI,PM10,51,2
22/07/2022,UAX,PM2.5,18,2
22/07/2022,UIZ,PM10,40,2
22/07/2022,UIZ,PM2.5,17,2
22/07/2022,VIF,PM10,48,2
22/07/2022,BJU,PM10,33,2
22/07/2022,BJU,PM2.5,19,2
22/07/2022,INN,PM10,25,2
22/07/2022,INN,PM2.5,15,2
22/07/2022,FAR,PM2.5,16,2
22/07/2022,SAC,PM2.5,19,2
23/07/2022,ACO,PM10,29,2
23/07/2022,AJU,PM2.5,9,2
23/07/2022,ATI,PM10,25,2
23/07/2022,CAM,PM10,33,2
23/07/2022,CAM,PM2.5,18,2
23/07/2022,MON,PM2.5,20,2
23/07/2022,CHO,PM10,30,2
23/07/2022,CUA,PM10,19,2
23/07/2022,FAC,PM10,29,2
23/07/2022,IZT,PM10,27,2
23/07/2022,MER,PM10,39,2
23/07/2022,MER,PM2.5,24,2
23/07/2022,NEZ,PM10,29,2
23/07/2022,NEZ,PM2.5,15,2
23/07/2022,PED,PM10,17,2
23/07/2022,PED,PM2.5,10,2
23/07/2022,SFE,PM10,21,2
23/07/2022,SFE,PM2.5,13,2
23/07/2022,TAH,PM10,26,2
23/07/2022,TLA,PM10,33,2
23/07/2022,TLA,PM2.5,16,2
23/07/2022,UAX,PM2.5,12,2
23/07/2022,UIZ,PM10,25,2
23/07/2022,UIZ,PM2.5,13,2
23/07/2022,VIF,PM10,36,2
23/07/2022,BJU,PM10,21,2
23/07/2022,BJU,PM2.5,13,2
23/07/2022,INN,PM10,16,2
23/07/2022,INN,PM2.5,12,2
23/07/2022,FAR,PM2.5,14,2
23/07/2022,SAC,PM2.5,15,2
24/07/2022,ACO,PM10,13,2
24/07/2022,AJU,PM2.5,10,2
24/07/2022,CAM,PM10,19,2
